period,country,indicator,breakdown,unit,value,flags
desi_2019,PL,desi_2a1,hh_total,pc_hh,22.738979,""
desi_2019,PT,desi_2a1,hh_total,pc_hh,49.945919,""
desi_2019,RO,desi_2a1,hh_total,pc_hh,45.358597,""
desi_2019,SE,desi_2a1,hh_total,pc_hh,55.472658,""
desi_2019,SI,desi_2a1,hh_total,pc_hh,15.901944,""
desi_2019,SK,desi_2a1,hh_total,pc_hh,12.883231,""
desi_2019,EU,desi_2a1,hh_total,pc_hh,20.720664,""
desi_2018,AT,desi_2a1,hh_total,pc_hh,4.940955,""
desi_2018,BE,desi_2a1,hh_total,pc_hh,41.830172,""
desi_2018,BG,desi_2a1,hh_total,pc_hh,6.536995,""
desi_2018,CY,desi_2a1,hh_total,pc_hh,0.221291,""
desi_2018,CZ,desi_2a1,hh_total,pc_hh,15.579187,""
desi_2018,DE,desi_2a1,hh_total,pc_hh,11.136989,""
desi_2018,DK,desi_2a1,hh_total,pc_hh,18.553936,""
desi_2018,EE,desi_2a1,hh_total,pc_hh,8.957599,""
desi_2018,EL,desi_2a1,hh_total,pc_hh,0.011941,""
desi_2018,ES,desi_2a1,hh_total,pc_hh,17.604213,""
desi_2018,FI,desi_2a1,hh_total,pc_hh,16.958129,""
desi_2018,FR,desi_2a1,hh_total,pc_hh,10.36293,""
desi_2018,HR,desi_2a1,hh_total,pc_hh,1.410571,""
desi_2018,HU,desi_2a1,hh_total,pc_hh,29.773415,""
desi_2018,IE,desi_2a1,hh_total,pc_hh,17.579294,""
desi_2018,IT,desi_2a1,hh_total,pc_hh,4.802703,""
desi_2018,LT,desi_2a1,hh_total,pc_hh,27.079403,""
desi_2018,LU,desi_2a1,hh_total,pc_hh,22.469384,""
desi_2018,LV,desi_2a1,hh_total,pc_hh,34.96815,""
desi_2018,MT,desi_2a1,hh_total,pc_hh,11.307308,""
desi_2018,NL,desi_2a1,hh_total,pc_hh,32.169249,""
desi_2018,PL,desi_2a1,hh_total,pc_hh,13.234854,""
desi_2018,PT,desi_2a1,hh_total,pc_hh,35.380144,""
desi_2018,RO,desi_2a1,hh_total,pc_hh,43.805989,""
desi_2018,SE,desi_2a1,hh_total,pc_hh,47.542972,""
desi_2018,SI,desi_2a1,hh_total,pc_hh,13.444743,""
