period,country,indicator,breakdown,unit,value,flags
2017,HU,desi_fbbtc,hh_total,pc_hh_all,72.32809999999999,""
2017,IE,desi_fbbtc,hh_total,pc_hh_all,69.0488,""
2017,IT,desi_fbbtc,hh_total,pc_hh_all,55.230900000000005,""
2017,LT,desi_fbbtc,hh_total,pc_hh_all,62.9867,""
2017,LU,desi_fbbtc,hh_total,pc_hh_all,95.6939,""
2017,LV,desi_fbbtc,hh_total,pc_hh_all,61.30949999999999,""
2017,MT,desi_fbbtc,hh_total,pc_hh_all,79.3881,""
2017,NL,desi_fbbtc,hh_total,pc_hh_all,95.3578,""
2017,PL,desi_fbbtc,hh_total,pc_hh_all,58.7167,""
2017,PT,desi_fbbtc,hh_total,pc_hh_all,68.407,""
2017,RO,desi_fbbtc,hh_total,pc_hh_all,62.8483,""
2017,SE,desi_fbbtc,hh_total,pc_hh_all,71.5796,""
2017,SI,desi_fbbtc,hh_total,pc_hh_all,76.946,""
2017,SK,desi_fbbtc,hh_total,pc_hh_all,71.9426,""
2017,EU,desi_fbbtc,hh_total,pc_hh_all,71.8287,""
